2022-06-16,07:00:00.130852,20.56153
2022-06-16,08:00:00.475338,20.545598
2022-06-16,09:00:00.834785,20.62779
2022-06-16,10:00:00.200888,20.69761
2022-06-16,15:00:00.921565,20.410235
2022-06-16,16:00:00.205478,20.411801
